"","coID","inventory","strata"
"5022",5722,59613.38798,2
"5023",9133,59655.36122,2
"5024",3059,59690.57771,2
"5025",9273,59708.90045,2
"5026",4133,59742.9428,2
"5027",4586,59789.94367,2
"5028",2684,59841.27461,2
"5029",2630,59852.2416,2
"5030",9028,59864.67858,2
"5031",5199,59890.53431,2
"5032",5665,59962.27328,2
"5033",2916,59981.34146,2
"5034",1969,59983.36854,2
"5035",5404,59999.28703,2
"5036",5420,60071.15423,2
"5037",4362,60082.69295,2
"5038",3071,60089.4447,2
"5039",5339,60101.38063,2
"5040",4602,60170.25464,2
"5041",5672,60276.67485,2
"5042",3034,60298.43229,2
"5043",4582,60344.95331,2
"5044",5487,60394.41754,2
"5045",3065,60406.93795,2
"5046",4989,60433.80061,2
"5047",4818,60434.97607,2
"5048",5369,60533.43348,2
"5049",5681,60653.92967,2
"5050",9099,60654.21475,2
"5051",4904,60659.84886,2
"5052",4391,60664.63108,2
"5053",4658,60719.33614,2
"5054",4939,60780.39608,2
"5055",5490,60798.69335,2
"5056",3010,60807.66483,2
"5057",9267,60815.0762,2
"5058",803,60835.31853,2
"5059",5454,60856.3245,2
"5060",9268,60857.76299,2
"5061",4562,61016.54321,2
"5062",9345,61029.28227,2
"5063",5564,61070.17679,2
"5064",5555,61146.57287,2
"5065",5664,61166.84223,2
"5066",5239,61199.66698,2
"5067",4615,61211.98167,2
"5068",2197,61224.69834,2
"5069",9349,61244.50896,2
"5070",5576,61341.41133,2
"5071",5195,61383.96348,2
"5072",3025,61400.91802,2
"5073",4982,61514.91285,2
"5074",4830,61603.63804,2
"5075",5654,61603.72566,2
"5076",4861,61645.10906,2
"5077",4627,61684.76351,2
"5078",5155,61704.93068,2
"5079",5270,61713.98346,2
"5080",5377,61794.0274,2
"5081",5670,61802.74002,2
"5082",5277,61807.24374,2
"5083",5717,61825.44876,2
"5084",3237,61901.34334,2
"5085",4573,61953.61603,2
"5086",4770,61990.51105,2
"5087",5582,61994.38722,2
"5088",5265,62010.98004,2
"5089",5218,62017.58946,2
"5090",4772,62163.33498,2
"5091",5715,62236.70588,2
"5092",4479,62295.595,2
"5093",5170,62419.34435,2
"5094",5166,62443.99422,2
"5095",4619,62470.06455,2
"5096",5657,62488.92502,2
"5097",5317,62525.06424,2
"5098",1321,62541.49765,2
"5099",4867,62601.77225,2
"5100",2618,62632.31765,2
"5101",5291,62676.02003,2
"5102",4474,62699.9929,2
"5103",1959,62721.82971,2
"5104",5494,62741.69875,2
"5105",4439,62748.85501,2
"5106",4798,62770.30879,2
"5107",4629,62798.2634,2
"5108",4388,62914.33679,2
"5109",3261,62928.40095,2
"5110",4518,62955.07406,2
"5111",4473,62990.26652,2
"5112",5606,62996.82087,2
"5113",832,62999.6614,2
"5114",4952,63019.575,2
"5115",5731,63291.1481,2
"5116",4829,63313.73784,2
"5117",4457,63349.34622,2
"5118",4446,63376.66695,2
"5119",5578,63388.05632,2
"5120",5662,63394.05883,2
"5121",9376,63452.86931,2
"5122",3243,63459.97785,2
"5123",5086,63488.78499,2
"5124",5434,63636.38787,2
"5125",4985,63650.14798,2
"5126",5001,63651.2334,2
"5127",9159,63669.13964,2
"5128",4781,63701.9845,2
"5129",3052,63792.49771,2
"5130",5554,63819.36119,2
"5131",4462,63837.09658,2
"5132",2027,63845.40521,2
"5133",4777,63847.92487,2
"5134",5586,63871.01204,2
"5135",1891,63874.78804,2
"5136",9169,63886.45436,2
"5137",5316,63901.65166,2
"5138",4498,63904.29338,2
"5139",5519,63938.53578,2
"5140",2941,63943.34418,2
"5141",4944,63996.89869,2
"5142",5298,64068.4151,2
"5143",5232,64068.92281,2
"5144",4609,64099.14914,2
"5145",5376,64111.32831,2
"5146",5127,64128.04987,2
"5147",4778,64146.09061,2
"5148",5629,64163.92548,2
"5149",4400,64191.22138,2
"5150",9331,64201.21302,2
"5151",4813,64284.1595,2
"5152",5585,64322.84199,2
"5153",5395,64327.31718,2
"5154",5194,64352.31971,2
"5155",4738,64354.08045,2
"5156",3231,64354.19649,2
"5157",4887,64411.88023,2
"5158",4919,64499.08587,2
"5159",9149,64499.92412,2
"5160",5516,64554.86548,2
"5161",9078,64572.9807,2
"5162",9040,64600.0218,2
"5163",5273,64654.78864,2
"5164",2598,64669.87576,2
"5165",4785,64671.21035,2
"5166",4450,64684.77739,2
"5167",4594,64686.85138,2
"5168",4537,64709.16679,2
"5169",2644,64709.30023,2
"5170",4761,64721.61368,2
"5171",5488,64789.67948,2
"5172",5136,64792.21185,2
"5173",4601,64794.09792,2
"5174",5257,64828.858,2
"5175",5521,64834.61068,2
"5176",4926,64836.85496,2
"5177",4803,64854.71997,2
"5178",4712,64874.05566,2
"5179",2650,64882.39184,2
"5180",4579,64903.11025,2
"5181",4604,64939.17478,2
"5182",5601,64956.71553,2
"5183",5264,64970.88366,2
"5184",5315,65011.69833,2
"5185",4697,65039.27039,2
"5186",9359,65063.93024,2
"5187",5687,65081.23813,2
"5188",5204,65119.43014,2
"5189",2350,65159.36976,2
"5190",4568,65167.80648,2
"5191",5694,65186.90368,2
"5192",9137,65187.62238,2
"5193",4809,65218.67816,2
"5194",1326,65230.09407,2
"5195",9336,65237.16842,2
"5196",9104,65403.62835,2
"5197",5388,65442.82366,2
"5198",4897,65451.61407,2
"5199",3186,65460.88013,2
"5200",5305,65522.56266,2
"5201",9186,65526.87421,2
"5202",5534,65531.79207,2
"5203",9320,65551.77388,2
"5204",5308,65557.8191,2
"5205",4578,65580.9932,2
"5206",5723,65597.49828,2
"5207",5540,65667.53121,2
"5208",5175,65763.98209,2
"5209",4875,65810.53015,2
"5210",5720,65866.55918,2
"5211",4585,65875.18288,2
"5212",5068,65893.79254,2
"5213",4384,65908.91878,2
"5214",5402,65916.57616,2
"5215",4079,65923.94215,2
"5216",5094,65981.40977,2
"5217",4978,66019.87369,2
"5218",4638,66058.112,2
"5219",3776,66064.93523,2
"5220",4844,66066.83294,2
"5221",864,66104.00392,2
"5222",5109,66120.68435,2
"5223",5002,66147.17907,2
"5224",5036,66228.35255,2
"5225",3602,66239.77488,2
"5226",2969,66249.67231,2
"5227",5508,66275.98008,2
"5228",4857,66283.01797,2
"5229",4560,66301.30869,2
"5230",5652,66305.82747,2
"5231",4720,66307.27417,2
"5232",4784,66316.11664,2
"5233",2924,66362.52431,2
"5234",3275,66377.37695,2
"5235",4037,66378.91825,2
"5236",4942,66427.21273,2
"5237",5142,66463.06784,2
"5238",5307,66487.02338,2
"5239",3259,66613.58858,2
"5240",4343,66616.55384,2
"5241",5337,66674.63732,2
"5242",4396,66778.27026,2
"5243",5153,66803.54787,2
"5244",1134,66862.0973,2
"5245",4793,66916.57609,2
"5246",4896,66998.4208,2
"5247",5426,67024.66695,2
"5248",4683,67041.28773,2
"5249",5082,67059.84169,2
"5250",9295,67061.70886,2
"5251",5596,67073.26974,2
"5252",2626,67154.87235,2
"5253",5572,67189.81255,2
"5254",5097,67194.59519,2
"5255",5711,67210.8009,2
"5256",4754,67266.055,2
"5257",4987,67337.86342,2
"5258",4647,67382.16122,2
"5259",3006,67391.63354,2
"5260",5546,67392.64917,2
"5261",5471,67410.47062,2
"5262",4797,67415.4016,2
"5263",4999,67546.24962,2
"5264",782,67559.56288,2
"5265",5378,67655.78984,2
"5266",4350,67773.52458,2
"5267",5140,67797.16084,2
"5268",9092,67849.50034,2
"5269",1314,67860.8206,2
"5270",5444,67946.37858,2
"5271",9281,67955.06066,2
"5272",5718,67982.39906,2
"5273",5695,68038.58671,2
"5274",9318,68062.19426,2
"5275",4837,68062.59933,2
"5276",5051,68063.91214,2
"5277",2041,68073.85283,2
"5278",2942,68117.01628,2
"5279",4633,68135.48303,2
"5280",4366,68174.96014,2
"5281",5507,68222.63264,2
"5282",5350,68392.9856,2
"5283",5113,68404.83838,2
"5284",5061,68418.66666,2
"5285",4936,68461.67204,2
"5286",5280,68488.52732,2
"5287",2599,68491.87699,2
"5288",4894,68502.26241,2
"5289",4946,68529.32933,2
"5290",4815,68555.36771,2
"5291",4953,68598.83439,2
"5292",4416,68604.75153,2
"5293",2608,68628.0264,2
"5294",9156,68632.80743,2
"5295",5031,68681.53076,2
"5296",4296,68695.67165,2
"5297",2082,68717.97481,2
"5298",4788,68750.53567,2
"5299",4180,68769.72861,2
"5300",5528,68780.74615,2
"5301",9401,68790.96324,2
"5302",4929,68838.88495,2
"5303",3946,68853.64885,2
"5304",4418,68890.29188,2
"5305",5252,68946.33572,2
"5306",5156,68993.69885,2
"5307",5539,69012.10734,2
"5308",2968,69050.9075,2
"5309",4724,69072.5128,2
"5310",2130,69137.06785,2
"5311",5450,69218.85699,2
"5312",2167,69232.26676,2
"5313",5203,69238.18484,2
"5314",5017,69269.17522,2
"5315",4870,69278.10888,2
"5316",1359,69281.96109,2
"5317",4787,69317.51699,2
"5318",3781,69413.93702,2
"5319",4689,69416.66905,2
"5320",4368,69423.04749,2
"5321",4393,69451.00069,2
"5322",5328,69451.25531,2
"5323",5129,69496.43118,2
"5324",4287,69516.92916,2
"5325",9107,69528.18862,2
"5326",3619,69528.64223,2
"5327",5164,69540.15119,2
"5328",4654,69542.86813,2
"5329",9392,69612.41539,2
"5330",5361,69648.01043,2
"5331",3873,69653.38985,2
"5332",3576,69668.81132,2
"5333",5389,69699.42131,2
"5334",5713,69699.598,2
"5335",4075,69722.67274,2
"5336",2955,69777.98339,2
"5337",3074,69791.09691,2
"5338",3842,69813.93501,2
"5339",5424,69839.59494,2
"5340",5102,69892.87047,2
"5341",5248,69903.66786,2
"5342",9369,69908.45457,2
"5343",3029,69949.82066,2
"5344",3031,69959.40205,2
"5345",4741,69973.62804,2
"5346",9394,70128.65633,2
"5347",3018,70150.63789,2
"5348",9303,70201.26654,2
"5349",1330,70260.16966,2
"5350",4766,70275.14302,2
"5351",3000,70295.49359,2
"5352",1111,70320.58893,2
"5353",3033,70342.16087,2
"5354",5510,70353.85979,2
"5355",5489,70362.69723,2
"5356",2948,70403.27544,2
"5357",5712,70465.79678,2
"5358",4517,70486.3407,2
"5359",5060,70536.51043,2
"5360",4814,70561.11806,2
"5361",5039,70573.25096,2
"5362",3962,70582.67139,2
"5363",3486,70588.86345,2
"5364",5418,70606.65091,2
"5365",5047,70681.44218,2
"5366",9210,70726.12353,2
"5367",9252,70741.64448,2
"5368",2921,70752.86063,2
"5369",4649,70968.52598,2
"5370",9058,70982.245,2
"5371",5010,71048.89018,2
"5372",4920,71072.87878,2
"5373",3549,71075.8853,2
"5374",9134,71097.9107,2
"5375",4357,71112.19398,2
"5376",4780,71119.72738,2
"5377",2213,71163.87562,2
"5378",4864,71173.7014,2
"5379",5048,71185.42212,2
"5380",9231,71193.95085,2
"5381",4709,71274.37222,2
"5382",5268,71276.24363,2
"5383",5472,71301.87224,2
"5384",3832,71315.34196,2
"5385",5191,71431.2708,2
"5386",4640,71445.1527,2
"5387",5092,71477.63083,2
"5388",5431,71497.16901,2
"5389",5138,71521.28698,2
"5390",4826,71623.65762,2
"5391",3020,71630.71037,2
"5392",5461,71640.10776,2
"5393",4725,71647.64981,2
"5394",5262,71663.59349,2
"5395",4339,71681.37586,2
"5396",4965,71686.2457,2
"5397",4675,71750.26493,2
"5398",5531,71777.30405,2
"5399",5288,71791.14657,2
"5400",5124,71905.0946,2
"5401",5610,72067.38394,2
"5402",5053,72071.53709,2
"5403",9043,72116.20945,2
"5404",5112,72179.74862,2
"5405",568,72191.96677,2
"5406",3413,72202.65283,2
"5407",5093,72222.02774,2
"5408",4538,72224.86731,2
"5409",1989,72334.72417,2
"5410",4842,72345.92922,2
"5411",2965,72347.65842,2
"5412",3080,72364.95272,2
"5413",2182,72430.54112,2
"5414",2624,72443.12196,2
"5415",4661,72484.97245,2
"5416",3835,72492.09837,2
"5417",3624,72514.81598,2
"5418",5700,72560.90875,2
"5419",9037,72568.4102,2
"5420",4313,72571.11187,2
"5421",3445,72574.96499,2
"5422",3973,72611.13805,2
"5423",5227,72633.20625,2
"5424",4756,72735.36469,2
"5425",5058,72737.57736,2
"5426",5283,72752.62237,2
"5427",4399,72784.83032,2
"5428",2935,72797.90516,2
"5429",5338,72849.63301,2
"5430",5533,72862.27827,2
"5431",4701,72936.76949,2
"5432",2147,72974.14975,2
"5433",4033,72997.6823,2
"5434",3914,73026.95379,2
"5435",4148,73066.4517,2
"5436",5054,73073.29649,2
"5437",4216,73092.67846,2
"5438",3272,73218.77847,2
"5439",5121,73228.43805,2
"5440",4563,73235.0719,2
"5441",4337,73351.01816,2
"5442",5014,73359.52073,2
"5443",4685,73395.99131,2
"5444",3534,73417.57206,2
"5445",4628,73453.56001,2
"5446",5464,73480.41867,2
"5447",3690,73524.96137,2
"5448",4804,73525.96019,2
"5449",3702,73530.87531,2
"5450",9118,73637.22711,2
"5451",4914,73784.90106,2
"5452",4921,73869.34908,2
"5453",4669,73879.29078,2
"5454",4918,73952.63429,2
"5455",3756,73985.96923,2
"5456",5704,73989.41525,2
"5457",5110,74013.2875,2
"5458",2030,74014.02867,2
"5459",4240,74058.90965,2
"5460",3666,74060.79716,2
"5461",4799,74064.52256,2
"5462",1333,74226.9179,2
"5463",5075,74251.068,2
"5464",4258,74286.85739,2
"5465",5552,74324.88886,2
"5466",1157,74327.49512,2
"5467",4782,74342.12458,2
"5468",3945,74356.50068,2
"5469",2923,74521.33848,2
"5470",5015,74537.22068,2
"5471",5668,74588.48973,2
"5472",2998,74593.04597,2
"5473",5557,74604.67642,2
"5474",5500,74699.53599,2
"5475",5550,74709.79272,2
"5476",5696,74723.37027,2
"5477",4577,74755.65805,2
"5478",4267,74777.91178,2
"5479",4000,74779.62883,2
"5480",3800,74788.22903,2
"5481",5686,74801.01256,2
"5482",2688,74804.97522,2
"5483",3823,74818.06812,2
"5484",4911,74896.1253,2
"5485",2931,74909.28053,2
"5486",5423,74912.31172,2
"5487",3512,74973.00367,2
"5488",4618,74986.65461,2
"5489",3705,75043.2652,2
"5490",4220,75045.58397,2
"5491",3188,75053.09031,2
"5492",3769,75071.2255,2
"5493",5474,75087.47912,2
"5494",2700,75103.68081,2
"5495",3749,75150.42681,2
"5496",5211,75164.44564,2
"5497",3963,75186.93874,2
"5498",3618,75194.57782,2
"5499",4590,75251.63995,2
"5500",5684,75288.32922,2
"5501",5455,75326.94522,2
"5502",3736,75338.06985,2
"5503",4974,75393.62037,2
"5504",3735,75401.69494,2
"5505",5105,75403.42126,2
"5506",3878,75434.23944,2
"5507",3672,75444.07227,2
"5508",4202,75448.84029,2
"5509",2984,75490.02027,2
"5510",4441,75525.82454,2
"5511",2976,75563.97854,2
"5512",5216,75575.00406,2
"5513",5565,75575.84416,2
"5514",3927,75577.60415,2
"5515",3402,75653.41894,2
"5516",3424,75672.22194,2
"5517",4203,75679.49889,2
"5518",1135,75738.02758,2
"5519",3630,75794.85375,2
"5520",3460,75834.99437,2
"5521",1317,75896.66484,2
"5522",5478,75939.37438,2
"5523",5637,75955.13496,2
"5524",5721,75967.15972,2
"5525",3757,75975.16899,2
"5526",5634,76041.7803,2
"5527",3260,76056.26926,2
"5528",5348,76091.92854,2
"5529",5688,76094.81696,2
"5530",3734,76115.62304,2
"5531",5154,76144.39344,2
"5532",4902,76155.18325,2
"5533",4328,76158.15199,2
"5534",4941,76164.79853,2
"5535",4569,76167.16149,2
"5536",3812,76271.86854,2
"5537",4204,76309.86208,2
"5538",4705,76320.94158,2
"5539",2659,76322.67934,2
"5540",4530,76339.6782,2
"5541",5210,76365.2236,2
"5542",3603,76365.42456,2
"5543",4576,76384.15343,2
"5544",3007,76480.49544,2
"5545",2913,76490.56365,2
"5546",4443,76492.77355,2
"5547",5558,76494.23478,2
"5548",4022,76521.51884,2
"5549",5292,76559.1058,2
"5550",4559,76572.09807,2
"5551",4300,76586.19568,2
"5552",3620,76652.74486,2
"5553",3193,76658.11327,2
"5554",1913,76677.17334,2
"5555",4572,76739.97748,2
"5556",4246,76780.66462,2
"5557",5362,76798.6976,2
"5558",3893,76860.62902,2
"5559",4089,76889.30287,2
"5560",5441,76898.06064,2
"5561",4081,76915.111,2
"5562",3598,76921.36723,2
"5563",5553,76949.37891,2
"5564",3708,76978.66958,2
"5565",3444,77059.92104,2
"5566",4949,77071.41872,2
"5567",5365,77085.62651,2
"5568",4838,77125.48219,2
"5569",3001,77195.15605,2
"5570",4951,77202.75692,2
"5571",3641,77218.42515,2
"5572",4222,77220.67788,2
"5573",4293,77281.96698,2
"5574",4561,77289.1581,2
"5575",4690,77310.74621,2
"5576",5077,77321.03553,2
"5577",3528,77329.16674,2
"5578",4342,77336.61971,2
"5579",3886,77427.66951,2
"5580",3848,77449.51113,2
"5581",4731,77475.22979,2
"5582",3613,77486.0524,2
"5583",3794,77503.34565,2
"5584",4199,77588.83869,2
"5585",5497,77656.83874,2
"5586",2310,77659.63996,2
"5587",3513,77667.84579,2
"5588",4142,77674.85535,2
"5589",5205,77705.51549,2
"5590",3440,77727.94973,2
"5591",5078,77792.86099,2
"5592",4603,77796.64308,2
"5593",3720,77803.18573,2
"5594",4718,77811.77854,2
"5595",3723,77812.32546,2
"5596",3888,77816.91087,2
"5597",3996,77860.31351,2
"5598",1971,77886.18733,2
"5599",4036,77896.78206,2
"5600",3715,77919.17834,2
"5601",3778,77933.99712,2
"5602",5091,77958.63542,2
"5603",5414,77970.86965,2
"5604",5568,77996.69121,2
"5605",5470,78010.45673,2
"5606",3593,78026.74862,2
"5607",3557,78088.7636,2
"5608",3599,78099.73649,2
"5609",3935,78103.89991,2
"5610",4228,78105.78302,2
"5611",4832,78116.46398,2
"5612",1999,78133.61515,2
"5613",4312,78148.88267,2
"5614",4489,78171.06099,2
"5615",3605,78176.17808,2
"5616",5213,78254.19984,2
"5617",5457,78284.04609,2
"5618",5026,78340.21023,2
"5619",5144,78373.42545,2
"5620",3810,78406.17172,2
"5621",3403,78423.93633,2
"5622",2003,78457.02452,2
"5623",5286,78462.56708,2
"5624",3799,78464.87479,2
"5625",4458,78518.41361,2
"5626",3418,78551.04847,2
"5627",4644,78560.73868,2
"5628",5287,78570.99709,2
"5629",3803,78583.75372,2
"5630",4154,78601.59058,2
"5631",3454,78624.29645,2
"5632",4316,78631.04237,2
"5633",3194,78653.78622,2
"5634",3894,78695.52033,2
"5635",2917,78716.24734,2
"5636",3047,78735.21446,2
"5637",3674,78773.0488,2
"5638",3494,78810.46919,2
"5639",4298,78816.61056,2
"5640",3485,78896.67512,2
"5641",5403,78898.044,2
"5642",3915,78977.0465,2
"5643",3667,78986.32452,2
"5644",3533,78987.26067,2
"5645",2597,79040.03333,2
"5646",3939,79083.41654,2
"5647",5099,79101.29342,2
"5648",3187,79135.30984,2
"5649",4664,79137.29596,2
"5650",4464,79153.7914,2
"5651",5208,79158.38755,2
"5652",3257,79196.23966,2
"5653",3248,79216.62757,2
"5654",4219,79219.29931,2
"5655",3903,79224.13236,2
"5656",4259,79233.78871,2
"5657",3405,79235.47212,2
"5658",3490,79251.78605,2
"5659",5635,79272.10599,2
"5660",4889,79327.21584,2
"5661",3811,79360.69294,2
"5662",1332,79378.76085,2
"5663",3920,79388.95403,2
"5664",5406,79412.10081,2
"5665",5599,79426.05051,2
"5666",3806,79434.60205,2
"5667",3913,79464.3978,2
"5668",3058,79506.83313,2
"5669",5658,79519.88409,2
"5670",4895,79523.50348,2
"5671",5685,79544.82839,2
"5672",5703,79549.35034,2
"5673",2654,79581.82395,2
"5674",5104,79586.04468,2
"5675",1334,79621.62466,2
"5676",4550,79630.7244,2
"5677",4146,79670.73629,2
"5678",4831,79693.88455,2
"5679",3813,79697.88358,2
"5680",5095,79701.62046,2
"5681",3587,79748.08866,2
"5682",4201,79779.58919,2
"5683",4170,79788.52029,2
"5684",2649,79805.12698,2
"5685",4893,79911.36038,2
"5686",3796,79916.71765,2
"5687",3503,79916.81653,2
"5688",3005,79918.55631,2
"5689",4261,79966.88494,2
"5690",3226,79987.58069,2
"5691",3856,80036.23369,2
"5692",2665,80073.65023,2
"5693",5381,80075.83247,2
"5694",3875,80144.75108,2
"5695",3921,80189.69746,2
"5696",3606,80191.89611,2
"5697",4967,80199.43066,2
"5698",4176,80212.42795,2
"5699",4511,80217.53331,2
"5700",5177,80219.14596,2
"5701",3861,80231.62103,2
"5702",2677,80233.25952,2
"5703",5240,80244.2907,2
"5704",1841,80287.57777,2
"5705",3767,80299.86753,2
"5706",4483,80311.64762,2
"5707",3871,80313.69305,2
"5708",3704,80334.56821,2
"5709",3395,80346.76544,2
"5710",1781,80350.65713,2
"5711",5648,80362.19714,2
"5712",3563,80405.99822,2
"5713",3611,80423.39771,2
"5714",3650,80450.56348,2
"5715",5698,80476.5121,2
"5716",3473,80488.94832,2
"5717",730,80499.54332,2
"5718",4239,80501.93154,2
"5719",5422,80505.09818,2
"5720",4983,80508.10318,2
"5721",3949,80516.88968,2
"5722",5419,80522.17931,2
"5723",5580,80522.78659,2
"5724",3793,80533.92856,2
"5725",4206,80553.09191,2
"5726",3255,80561.38398,2
"5727",4174,80626.0671,2
"5728",4361,80630.37021,2
"5729",3039,80640.52232,2
"5730",3802,80644.3412,2
"5731",5660,80665.07342,2
"5732",5371,80684.9072,2
"5733",4790,80733.74273,2
"5734",3414,80736.81818,2
"5735",3655,80747.49262,2
"5736",4742,80747.59788,2
"5737",3789,80752.28482,2
"5738",3971,80808.23704,2
"5739",3069,80838.4786,2
"5740",4398,80897.37719,2
"5741",5174,80910.41929,2
"5742",3022,80937.20117,2
"5743",4281,80941.27213,2
"5744",5479,80945.69147,2
"5745",9265,81019.3188,2
"5746",3397,81074.9625,2
"5747",4763,81075.7272,2
"5748",3595,81118.45347,2
"5749",1965,81126.04218,2
"5750",3824,81130.13577,2
"5751",3985,81135.138,2
"5752",1828,81153.03194,2
"5753",4326,81177.2519,2
"5754",881,81229.54079,2
"5755",3476,81271.44103,2
"5756",3580,81292.48576,2
"5757",3725,81296.10913,2
"5758",3411,81302.11223,2
"5759",4266,81329.46465,2
"5760",3825,81331.99329,2
"5761",3714,81332.80114,2
"5762",4964,81362.30105,2
"5763",3882,81364.66328,2
"5764",3652,81367.0922,2
"5765",3820,81402.87654,2
"5766",2124,81421.36142,2
"5767",3491,81564.68169,2
"5768",3429,81565.28438,2
"5769",5563,81573.80675,2
"5770",5281,81593.3503,2
"5771",4248,81616.50935,2
"5772",3754,81657.2356,2
"5773",5603,81708.36984,2
"5774",4557,81753.72317,2
"5775",3860,81765.09301,2
"5776",3827,81796.43909,2
"5777",3924,81829.13639,2
"5778",4637,81857.61555,2
"5779",3497,81861.26909,2
"5780",3853,81870.80004,2
"5781",3550,81875.42881,2
"5782",3417,81927.02625,2
"5783",4058,81931.55654,2
"5784",4257,81933.51597,2
"5785",2632,81947.09146,2
"5786",4294,82015.86965,2
"5787",4905,82077.19565,2
"5788",4226,82081.53303,2
"5789",4750,82104.99009,2
"5790",3420,82107.24313,2
"5791",3895,82127.03453,2
"5792",3686,82146.70482,2
"5793",3404,82152.54762,2
"5794",5522,82155.33089,2
"5795",3764,82162.22074,2
"5796",5296,82173.81245,2
"5797",5157,82190.82839,2
"5798",3699,82216.33862,2
"5799",3484,82226.22317,2
"5800",3958,82246.51656,2
"5801",4593,82294.72563,2
"5802",3220,82337.7573,2
"5803",3965,82340.7423,2
"5804",5452,82341.99785,2
"5805",3760,82348.15344,2
"5806",4175,82355.9329,2
"5807",3700,82369.02316,2
"5808",5318,82369.72113,2
"5809",3707,82386.7897,2
"5810",4853,82400.38416,2
"5811",5101,82436.18502,2
"5812",3858,82448.24373,2
"5813",3483,82461.46834,2
"5814",4424,82502.69762,2
"5815",3741,82512.03221,2
"5816",3498,82530.1035,2
"5817",3571,82567.26588,2
"5818",3519,82579.36019,2
"5819",3932,82586.7594,2
"5820",4491,82601.31743,2
"5821",3698,82604.0019,2
"5822",4162,82645.31762,2
"5823",3441,82652.65871,2
"5824",3902,82653.15008,2
"5825",3531,82661.39804,2
"5826",3581,82702.08917,2
"5827",3955,82744.53646,2
"5828",4225,82766.60939,2
"5829",847,82780.00065,2
"5830",9182,82824.94994,2
"5831",4687,82825.69799,2
"5832",2671,82858.92304,2
"5833",5228,82863.84633,2
"5834",4969,82901.69109,2
"5835",3828,82904.80068,2
"5836",3982,82929.04313,2
"5837",3795,82929.80163,2
"5838",3493,82955.08513,2
"5839",3517,82963.48145,2
"5840",3997,82966.50971,2
"5841",2165,83026.15897,2
"5842",4032,83033.20383,2
"5843",3677,83049.88821,2
"5844",3845,83054.74996,2
"5845",3751,83058.46158,2
"5846",4282,83108.78573,2
"5847",5052,83152.02348,2
"5848",3809,83164.76662,2
"5849",2187,83180.52459,2
"5850",3203,83189.21136,2
"5851",3805,83211.85785,2
"5852",3808,83328.18157,2
"5853",2602,83337.88667,2
"5854",4535,83349.31473,2
"5855",5627,83350.88221,2
"5856",3401,83370.5563,2
"5857",3770,83405.96515,2
"5858",3930,83443.55479,2
"5859",4304,83451.78884,2
"5860",5143,83455.77071,2
"5861",3469,83479.37227,2
"5862",4821,83482.85032,2
"5863",5188,83493.07055,2
"5864",4159,83532.85079,2
"5865",3839,83557.92225,2
"5866",4245,83581.99969,2
"5867",3465,83587.61678,2
"5868",3572,83607.86067,2
"5869",5141,83620.44828,2
"5870",4581,83633.42668,2
"5871",3573,83688.95058,2
"5872",3983,83692.1454,2
"5873",4846,83706.33982,2
"5874",3863,83727.24314,2
"5875",3940,83727.37425,2
"5876",4188,83750.34414,2
"5877",4292,83812.56249,2
"5878",4329,83814.03046,2
"5879",3693,83825.44566,2
"5880",5030,83838.26892,2
"5881",4321,83856.88523,2
"5882",4024,83870.37898,2
"5883",4327,83879.57843,2
"5884",3651,83882.78873,2
"5885",4255,83908.23936,2
"5886",5544,83992.32148,2
"5887",2695,84006.90527,2
"5888",3899,84007.2272,2
"5889",3273,84012.50684,2
"5890",3482,84018.88507,2
"5891",3448,84035.83192,2
"5892",3586,84090.83071,2
"5893",4646,84095.84462,2
"5894",3643,84154.0715,2
"5895",4315,84248.599,2
"5896",4286,84249.21828,2
"5897",4833,84254.20916,2
"5898",3947,84272.1095,2
"5899",5133,84287.17279,2
"5900",4127,84309.7616,2
"5901",5236,84309.88812,2
"5902",3837,84344.7396,2
"5903",3625,84391.23513,2
"5904",4323,84392.65275,2
"5905",3004,84410.89593,2
"5906",4900,84411.08628,2
"5907",4402,84427.59768,2
"5908",3661,84435.31149,2
"5909",3539,84441.81094,2
"5910",4429,84449.51304,2
"5911",3510,84475.54557,2
"5912",3884,84529.35424,2
"5913",4194,84530.49088,2
"5914",2628,84532.33183,2
"5915",3570,84549.49758,2
"5916",3728,84557.54508,2
"5917",4263,84580.37746,2
"5918",3941,84591.34936,2
"5919",3183,84599.90256,2
"5920",4823,84618.70164,2
"5921",5063,84632.40054,2
"5922",3719,84649.3966,2
"5923",4906,84679.52311,2
"5924",3565,84721.61277,2
"5925",5615,84738.10555,2
"5926",3851,84753.90808,2
"5927",3515,84814.53506,2
"5928",3918,84848.16045,2
"5929",717,84872.58623,2
"5930",4551,84898.7129,2
"5931",4854,84925.11864,2
"5932",4235,84930.36643,2
"5933",4268,84972.52643,2
"5934",4249,84984.31009,2
"5935",4650,84992.32112,2
"5936",576,85036.12851,2
"5937",3883,85052.02966,2
"5938",2090,85065.71759,2
"5939",3470,85085.55386,2
"5940",3635,85093.22906,2
"5941",4161,85103.18536,2
"5942",3628,85104.35544,2
"5943",4270,85148.96888,2
"5944",3419,85215.05149,2
"5945",3544,85218.44579,2
"5946",3406,85236.14383,2
"5947",4500,85245.25177,2
"5948",3904,85264.68741,2
"5949",3636,85302.89484,2
"5950",1354,85316.431,2
"5951",5600,85325.24665,2
"5952",3744,85376.41567,2
"5953",4269,85379.82226,2
"5954",3817,85427.71653,2
"5955",3654,85466.05128,2
